id,author_id,date,topic,keywords,engagement,civility
467,86,2020-12-24,immigra,diversity|opportunity,81,0.876
468,425,2021-05-19,rights,privacy|court,70,0.676
469,164,2021-08-14,covid,quarantine|pandemic|microchip,52,0.47
470,193,2020-04-17,climate,climate change,27,0.593
471,221,2020-03-17,abortion,healthcare|SB8|Texas law,182,0.739
472,106,2021-09-13,abortion,abortion law|women's rights,16,0.665
473,202,2021-02-23,blacklivesmatter,riots|anarchy|George Floyd,15,0.231
474,45,2020-06-06,covid,hoax,1,0.064
475,42,2021-11-08,climate,hoax|environment|protect planet,152,0.528
476,339,2020-04-28,covid,anti-mask|5G,100,0.094
477,23,2020-04-03,climate,carbon emissions|global warming|green jobs,30,0.583
478,289,2021-03-26,climate,ecology|protect planet,272,0.861
479,117,2020-06-03,capitol,constitution|patriot|corruption,211,0.642
480,41,2021-01-31,capitol,partisan|fraud|legislation,97,0.302
481,388,2020-02-05,rights,judiciary|court|abuse,19,0.379
482,65,2020-06-26,covid,COVID-19,247,0.488
483,305,2021-03-09,capitol,partisan,24,0.378
484,204,2020-11-23,climate,conspiracy|renewable energy|fake science,73,0.439
485,77,2020-10-09,gun,open carry|safety|mass shooting,17,0.376
486,403,2021-08-03,abortion,reproductive freedom|abortion ban|Texas law,226,0.478
487,20,2021-07-02,climate,global warming|ecology,140,0.632
488,456,2020-10-09,abortion,medical privacy|murder,5,0.479
489,11,2021-12-08,gun,safety,340,0.797
490,351,2020-11-06,gun,second amendment|open carry,293,0.412
491,138,2020-08-21,immigra,immigration law,262,0.553
492,422,2021-09-11,rights,civil rights|equality|legal rights,35,0.755
493,260,2021-05-11,rights,abuse|privacy|human rights,55,0.597
494,427,2020-05-18,rights,judiciary|human rights|freedom of speech,32,0.757
495,141,2020-02-29,blacklivesmatter,brotherhood,182,0.742
496,124,2021-04-20,gun,gun laws|violence|responsible gun ownership,171,0.52
497,458,2021-05-15,gun,open carry|background checks|kill,26,0.41
498,26,2021-12-06,climate,ecology,4,0.776
499,210,2021-08-08,abortion,clinic,47,0.455
500,332,2021-11-29,capitol,fraud,363,0.14
501,496,2021-09-07,abortion,clinic,54,0.499
502,239,2021-03-09,climate,climate change|environment,43,0.64
503,432,2021-11-24,climate,hoax|global warming|conspiracy,162,0.298
504,56,2021-07-28,gun,mass shooting|kill|second amendment,53,0.253
505,457,2020-03-06,covid,social distancing|vaccine,186,0.575
506,461,2020-07-11,climate,carbon emissions,217,0.47
507,133,2021-09-06,capitol,voting|liberty,896,0.702
508,293,2021-02-18,rights,oppression|human rights,131,0.468
509,344,2020-12-17,blacklivesmatter,chaos|community|looting,355,0.248
510,93,2021-06-03,gun,background checks|violence,313,0.431
511,94,2020-04-09,climate,green jobs|fake science,215,0.47
512,382,2021-11-01,gun,prevention,65,0.871
513,28,2021-03-06,climate,climate change|ecology,18,0.627
514,349,2021-04-28,immigra,illegal,19,0.171
515,176,2021-06-26,rights,law|human rights,730,0.735
516,93,2021-08-06,rights,freedom of speech|privacy,297,0.814
517,108,2021-05-14,immigra,wall|innovation,90,0.468
518,400,2021-08-13,abortion,sin,230,0.166
519,20,2020-05-12,immigra,naturalization|wall|deport,72,0.16
520,272,2021-01-17,blacklivesmatter,assemble,212,0.654
521,67,2020-01-19,blacklivesmatter,solidarity|violence|anarchy,63,0.347
522,24,2021-01-27,immigra,alien|immigration law|innovation,10,0.577
523,69,2020-10-24,climate,fake science|carbon emissions,328,0.288
524,465,2021-05-16,gun,kill|prevention,27,0.389
525,302,2020-01-20,rights,equality,198,0.856
526,131,2020-05-06,abortion,women's rights|murder,313,0.424
527,214,2021-08-31,capitol,constitution,175,0.794
528,79,2021-01-24,covid,social distancing,96,0.542
529,319,2021-12-12,blacklivesmatter,violence|solidarity|protest,110,0.496
530,61,2021-03-04,abortion,abortion ban,190,0.211
531,268,2020-04-26,climate,environment,45,0.561
532,255,2021-01-01,blacklivesmatter,demonstration|protest|unity,6,0.678
533,428,2021-12-05,blacklivesmatter,assemble|community,356,0.81
534,371,2020-06-01,covid,microchip,11,0.051
535,448,2020-09-19,immigra,refugees welcome|deportation|immigration law,251,0.589
536,49,2020-10-24,capitol,voting|partisan,201,0.491
537,138,2020-01-10,capitol,senate,465,0.5
538,493,2021-01-16,immigra,innovation|diversity,76,0.893
539,357,2020-10-05,covid,5G|anti-vaccine,17,0.022
540,248,2020-06-12,capitol,partisan,363,0.278
541,499,2020-07-04,covid,anti-mask|hoax|infection,273,0.308
542,33,2021-05-09,abortion,reproductive freedom|life begins,87,0.549
543,371,2021-11-01,climate,sustainability|fake science,204,0.541
544,49,2021-11-16,blacklivesmatter,thug|chaos,180,0.06
545,424,2021-11-08,rights,equality|legal rights|privacy,24,0.706
546,446,2020-01-12,capitol,senate|insurrection|fraud,286,0.222
547,282,2020-03-17,abortion,SB8|clinic,106,0.505
548,411,2021-02-16,rights,civil rights,92,0.915
549,53,2020-03-31,covid,conspiracy|vaccine,158,0.368
550,423,2021-02-26,rights,court,119,0.54
551,175,2021-09-10,immigra,wall|immigration law|illegal,91,0.216
552,393,2020-02-25,gun,open carry,60,0.472
553,182,2021-11-03,covid,conspiracy|stay safe,1,0.51
554,85,2021-07-14,climate,climate change|fake science|renewable energy,7,0.542
555,202,2020-05-23,covid,anti-vaccine|stay safe|community health,399,0.549
556,388,2021-04-13,blacklivesmatter,chaos,61,0.039
557,302,2020-02-17,rights,abuse|discrimination|judiciary,91,0.402
558,284,2021-05-25,abortion,abortion ban,199,0.274
559,375,2021-08-22,rights,court|violations,129,0.377
560,312,2020-04-16,abortion,SB8|murder,81,0.31
561,359,2020-10-07,blacklivesmatter,assemble|protest,79,0.539
562,103,2021-12-19,climate,climate change|fake science|carbon emissions,150,0.408
563,500,2021-10-01,blacklivesmatter,protest|looting|march,185,0.397
564,246,2021-05-30,abortion,SB8|reproductive freedom|murder,65,0.477
565,55,2021-11-21,rights,abuse|court|justice,1,0.564
566,103,2021-01-25,capitol,freedom,166,0.764
567,105,2020-06-13,climate,alarmism|ecology,230,0.511
568,288,2021-01-02,capitol,constitution|legislation,203,0.664
569,199,2020-08-31,rights,violations|abuse|oppression,391,0.176
570,129,2021-12-02,rights,court|human rights,1,0.762
571,280,2021-09-27,blacklivesmatter,community|violence,211,0.475
572,39,2020-07-17,blacklivesmatter,activism|unity,615,0.641
573,83,2020-06-26,abortion,abortion ban|reproductive freedom|supreme court,46,0.562
574,21,2020-01-06,climate,environment|fake science,415,0.36
575,363,2020-11-26,abortion,women's rights|Texas law|clinic,11,0.632
576,403,2021-06-22,gun,background checks,110,0.739
577,185,2021-03-01,abortion,murder|healthcare|abortion law,60,0.49
578,333,2020-08-11,climate,carbon emissions|environment|conspiracy,260,0.417
579,491,2020-04-27,capitol,corruption|scandal|legislation,145,0.374
580,277,2021-11-29,capitol,gridlock|constitution,73,0.511
581,460,2020-01-26,climate,conspiracy|climate change|carbon emissions,6,0.401
582,396,2020-11-24,blacklivesmatter,stand together|justice|unity,534,0.819
583,218,2021-10-03,capitol,congress,300,0.509
584,79,2020-07-29,immigra,deport|naturalization|diversity,206,0.408
585,37,2021-04-15,capitol,voting|freedom|patriot,43,0.768
586,222,2020-09-21,blacklivesmatter,rally|activism,149,0.579
587,388,2020-01-18,gun,violence|responsible gun ownership,144,0.39
588,55,2021-12-18,capitol,corruption,394,0.234
589,421,2021-12-03,climate,hoax|renewable energy,72,0.428
590,383,2021-04-30,capitol,riot,37,0.262
591,444,2021-07-12,rights,discrimination|freedom of speech,504,0.519
592,294,2020-01-12,gun,concealed carry|background checks|responsible gun ownership,6,0.806
593,212,2021-07-04,rights,civil rights|justice|equality,63,0.879
594,130,2020-06-13,abortion,clinic,143,0.392
595,478,2020-04-27,blacklivesmatter,looting,285,0.08
596,51,2021-10-22,covid,wear mask|infection|vaccine,10,0.517
597,318,2021-08-17,blacklivesmatter,assemble|march,15,0.601
598,338,2020-07-17,immigra,deportation|deport,59,0.328
599,3,2021-12-11,climate,green jobs|hoax|fake science,83,0.321
600,224,2020-09-09,gun,assault weapon,201,0.133
601,184,2021-01-03,climate,alarmism,93,0.189
602,431,2021-05-13,climate,renewable energy|green jobs|alarmism,139,0.498
603,260,2020-05-23,climate,protect planet|ecology|alarmism,2,0.634
604,279,2021-08-18,capitol,gridlock|congress|freedom,120,0.559
605,439,2021-10-31,covid,hoax,133,0.018
606,187,2020-05-17,climate,carbon emissions|conspiracy,14,0.366
607,290,2021-11-09,capitol,senate,26,0.551
608,119,2021-05-10,abortion,women's rights|clinic,214,0.623
609,199,2020-09-27,immigra,refugees welcome|opportunity,235,0.805
610,166,2021-04-10,covid,vaccination,591,0.767
611,194,2021-12-21,immigra,wall|immigration law|deport,70,0.193
612,465,2021-08-24,gun,responsible gun ownership|concealed carry|second amendment,70,0.593
613,452,2021-06-12,blacklivesmatter,march|movement,1,0.573
614,330,2021-03-26,abortion,clinic,12,0.399
615,339,2020-08-04,climate,green jobs,254,0.837
616,246,2021-02-28,blacklivesmatter,anarchy|justice,98,0.527
617,69,2020-08-03,covid,pandemic|anti-vaccine|public health,134,0.484
618,473,2021-08-09,capitol,freedom,27,0.826
619,242,2021-06-13,abortion,choice|Texas law,139,0.733
620,407,2020-06-23,covid,anti-vaccine,137,0.089
621,303,2021-09-30,abortion,abortion ban|procedure|healthcare,90,0.493
622,104,2020-08-23,immigra,naturalization|innovation,17,0.63
623,273,2020-06-02,rights,civil rights|freedom of speech|legal rights,315,0.815
624,277,2020-04-05,immigra,wall|innovation,348,0.436
625,118,2021-11-25,capitol,partisan|insurrection|riot,113,0.19
626,245,2021-01-25,covid,stay safe|anti-vaccine,21,0.461
627,405,2020-03-26,blacklivesmatter,all lives matter|riots,185,0.113
628,106,2021-08-14,capitol,constitution|insurrection|democracy,70,0.601
629,275,2021-02-22,gun,responsible gun ownership|background checks,45,0.751
630,204,2021-08-01,rights,judiciary|justice,720,0.755
631,158,2021-02-27,blacklivesmatter,riots|movement|unity,43,0.463
632,338,2021-12-23,gun,assault weapon|background checks,289,0.496
633,411,2020-08-23,immigra,deport|innovation,231,0.498
634,242,2020-06-13,capitol,democracy|patriot,259,0.87
635,197,2020-03-31,rights,justice,5,0.904
636,30,2021-09-20,rights,court|justice|oppression,496,0.553
637,147,2021-10-17,abortion,pro-life|choice,244,0.572
638,346,2020-02-04,blacklivesmatter,thug|chaos|community,143,0.436
639,205,2021-01-03,capitol,democracy,48,0.871
640,8,2021-11-16,gun,gun laws|mass shooting,33,0.297
641,311,2020-04-02,immigra,immigration law|illegal|alien,48,0.226
642,209,2021-04-10,blacklivesmatter,blue lives matter|solidarity,45,0.645
643,490,2021-07-26,immigra,illegal,243,0.167
644,289,2021-07-04,climate,ecology|fake science|environment,507,0.617
645,133,2020-09-06,covid,conspiracy|microchip,98,0.154
646,212,2021-01-26,immigra,refugees welcome|wall|deport,241,0.296
647,421,2021-06-12,gun,safety|assault weapon|second amendment,167,0.484
648,458,2020-03-18,gun,background checks|open carry|firearms,65,0.622
649,136,2020-07-06,climate,alarmism|protect planet|environment,41,0.53
650,183,2020-08-22,blacklivesmatter,community,271,0.854
651,392,2020-04-19,abortion,healthcare,142,0.767
652,452,2021-05-08,capitol,voting|fraud,342,0.334
653,296,2021-05-17,climate,conspiracy,37,0.135
654,178,2020-02-25,abortion,life begins|sin|procedure,4,0.28
655,353,2021-12-03,rights,legal rights,92,0.627
656,314,2020-01-13,capitol,congress|gridlock|constitution,59,0.539
657,256,2020-07-10,climate,ecology|protect planet|conspiracy,68,0.516
658,438,2020-08-03,rights,oppression|violations,69,0.212
659,52,2020-10-13,rights,freedom of speech|judiciary,38,0.744
660,492,2020-08-29,climate,global warming|conspiracy|protect planet,23,0.548
661,323,2021-04-29,abortion,abortion law,335,0.526
662,25,2021-05-13,gun,second amendment|concealed carry,293,0.538
663,231,2020-04-11,rights,freedom of speech|human rights|equality,149,0.886
664,415,2020-09-23,gun,firearms|concealed carry,122,0.448
665,102,2020-12-18,climate,global warming,494,0.623
666,229,2020-10-18,abortion,SB8|sin,223,0.419
667,216,2021-01-25,immigra,immigration law|deportation|innovation,395,0.632
668,161,2020-03-14,rights,freedom of speech,63,0.797
669,400,2021-10-30,gun,assault weapon|second amendment,327,0.285
670,12,2021-08-24,gun,open carry|gun laws|background checks,30,0.586
671,450,2020-08-28,abortion,procedure|healthcare|reproductive freedom,9,0.718
672,269,2021-07-15,covid,public health,221,0.82
673,118,2020-04-16,immigra,alien|innovation,74,0.6
674,430,2020-10-17,blacklivesmatter,violence|equality,21,0.539
675,500,2020-01-30,abortion,ban,96,0.228
676,303,2021-07-15,climate,green jobs|fake science,116,0.441
677,227,2021-10-08,covid,anti-vaccine|infection|conspiracy,244,0.198
678,1,2021-01-09,climate,ecology|green jobs,54,0.851
679,154,2020-12-18,abortion,sin|choice,211,0.478
680,97,2021-03-16,capitol,legislation|democracy,119,0.621
681,194,2021-07-28,rights,law|equality,74,0.747
682,265,2020-09-26,blacklivesmatter,demonstration,147,0.63
683,149,2020-10-18,climate,fake science|carbon emissions|ecology,30,0.4
684,319,2021-10-14,immigra,alien|deportation,47,0.376
685,53,2020-07-11,covid,public health|community health,30,0.869
686,5,2020-10-02,climate,fake science,86,0.169
687,410,2020-04-02,blacklivesmatter,solidarity,56,0.854
688,385,2021-01-15,covid,vaccination|vaccine,12,0.687
689,129,2020-02-27,abortion,murder|healthcare,339,0.42
690,198,2020-01-13,rights,violations,188,0.192
691,107,2020-09-10,covid,vaccination|COVID-19|quarantine,164,0.638
692,22,2021-02-02,covid,infection|vaccine|wear mask,148,0.588
693,112,2020-09-16,immigra,wall|immigration law,298,0.358
694,142,2020-08-29,immigra,naturalization|border|opportunity,27,0.732
695,353,2021-02-09,immigra,opportunity,176,0.915
696,47,2021-01-15,abortion,clinic,25,0.487
697,55,2021-10-02,gun,safety,115,0.782
698,404,2021-05-14,abortion,SB8,599,0.573
699,249,2021-03-25,gun,prevention|safety|gun laws,343,0.693
700,279,2021-07-26,covid,5G|COVID-19,125,0.321
701,80,2020-11-27,gun,open carry|second amendment|mass shooting,10,0.421
702,327,2020-10-29,covid,hoax|conspiracy,1,0.067
703,370,2020-07-08,rights,judiciary,40,0.604
704,393,2021-11-05,immigra,naturalization|refugees welcome|illegal,172,0.456
705,35,2021-09-19,abortion,SB8|life begins,111,0.385
706,249,2020-05-12,capitol,freedom,33,0.781
707,320,2020-04-11,blacklivesmatter,blue lives matter,100,0.149
708,7,2020-02-20,climate,protect planet|hoax,189,0.436
709,481,2021-11-02,blacklivesmatter,stand together|activism,122,0.741
710,376,2021-01-12,rights,human rights|judiciary|justice,112,0.76
711,273,2020-11-07,immigra,refugees welcome,193,0.842
712,292,2020-07-13,rights,court,160,0.494
713,341,2021-07-25,abortion,life begins|reproductive freedom|murder,92,0.36
714,206,2020-04-16,rights,violations,29,0.164
715,162,2021-11-04,gun,concealed carry,65,0.554
716,372,2021-01-15,gun,kill|violence,84,0.074
717,382,2021-09-15,gun,mass shooting,119,0.003
718,18,2021-01-03,climate,environment|global warming,1,0.536
719,114,2021-09-02,climate,carbon emissions,1,0.569
720,471,2020-11-18,blacklivesmatter,chaos,259,0.139
721,299,2020-04-06,abortion,pro-life,68,0.233
722,292,2020-08-26,blacklivesmatter,protest|stand together,126,0.736
723,420,2020-03-20,blacklivesmatter,assemble|movement|unity,182,0.553
724,400,2021-09-01,immigra,immigration law|opportunity|alien,72,0.525
725,383,2020-12-08,capitol,partisan|riot,220,0.273
726,164,2021-10-11,capitol,gridlock|freedom|committee,111,0.523
727,386,2020-11-30,abortion,clinic|medical privacy|choice,531,0.63
728,173,2020-08-15,immigra,immigration law|naturalization,24,0.372
729,397,2021-05-02,immigra,deport|opportunity|illegal,104,0.366
730,293,2020-05-18,abortion,supreme court|sin,75,0.362
731,351,2021-07-28,blacklivesmatter,anarchy|thug|community,84,0.362
732,165,2020-04-25,immigra,naturalization|deport|border,64,0.423
733,227,2021-08-31,gun,safety|second amendment|background checks,693,0.786
734,192,2021-03-27,abortion,clinic,33,0.495
735,427,2020-03-28,abortion,women's rights,23,0.803
736,242,2020-01-15,climate,fake science|renewable energy,54,0.545
737,281,2020-12-05,capitol,riot,208,0.165
738,340,2021-09-29,covid,community health|public health|COVID-19,131,0.784
739,28,2020-09-18,capitol,freedom,144,0.781
740,139,2021-11-01,covid,wear mask,73,0.866
741,195,2020-04-20,gun,second amendment,39,0.599
742,102,2020-11-19,immigra,alien|illegal,13,0.146
743,382,2021-07-28,covid,public health|vaccination|stay safe,100,0.844
744,121,2020-01-19,abortion,ban|abortion ban,147,0.18
745,175,2020-03-04,climate,ecology|global warming|sustainability,38,0.848
746,267,2021-11-03,rights,civil rights,196,0.838
747,169,2021-03-03,blacklivesmatter,blue lives matter,360,0.256
748,298,2021-07-09,covid,COVID-19,158,0.659
749,395,2020-05-21,blacklivesmatter,chaos|thug,359,0.15
750,486,2021-11-02,abortion,abortion law|SB8|women's rights,122,0.605
751,211,2020-07-07,immigra,innovation|opportunity,80,0.835
752,97,2021-03-29,climate,alarmism|fake science|ecology,24,0.281
753,291,2020-05-14,immigra,opportunity,46,0.855
754,184,2021-09-02,blacklivesmatter,community,174,0.821
755,95,2021-12-05,immigra,innovation|illegal,157,0.532
756,17,2021-05-18,rights,freedom of speech|abuse,32,0.469
757,34,2020-01-16,rights,law|equality,212,0.698
758,127,2021-03-25,abortion,sin|SB8|life begins,91,0.168
759,314,2021-02-18,rights,judiciary,56,0.545
760,450,2021-06-17,capitol,scandal,91,0.151
761,26,2020-09-08,capitol,riot|gridlock|freedom,149,0.36
762,147,2020-10-25,blacklivesmatter,rally|protest,222,0.524
763,331,2020-06-19,covid,infection|vaccination,93,0.62
764,481,2020-04-02,covid,microchip|stay safe|wear mask,226,0.443
765,459,2021-02-06,abortion,SB8|pro-life,340,0.454
766,333,2021-04-10,blacklivesmatter,George Floyd,58,0.609
767,363,2020-05-06,abortion,reproductive freedom,13,0.801
768,394,2021-06-07,rights,freedom of speech|law|court,71,0.565
769,158,2020-12-09,abortion,medical privacy|abortion law|life begins,7,0.579
770,68,2021-04-01,climate,alarmism|green jobs,18,0.568
771,312,2020-01-04,blacklivesmatter,George Floyd|solidarity|activism,247,0.638
772,227,2020-08-31,covid,5G,90,0.051
773,107,2021-09-07,immigra,opportunity|refugees welcome|illegal,257,0.611
